"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Maiz","Blanco","Cochabamba","460   Bs.-/qq","11   Bs.-/Kilo","","14/11/2013","Camiri"
"Maiz","Blanco pelado","Cochabamba","510   Bs.-/qq","11   Bs.-/Kilo","","14/11/2013","Camiri"
"Maiz","Duro","Santa Cruz","85   Bs.-/qq","5   Bs.-/Kilo","","14/11/2013","Camiri"
"Maiz","Morocho (Culli)","No determinado","450   Bs.-/qq","10   Bs.-/Kilo","","14/11/2013","Camiri"
"Mandarina","Criolla","No determinado","40   Bs.-/100 U.","10   Bs.-/25 U.","","14/11/2013","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","14   Bs.-/25 U.","","14/11/2013","Camiri"
"Mani","Overo Desgranado","Valles Cruceños","450   Bs.-/qq","11   Bs.-/Kilo","","14/11/2013","Camiri"
"Mani","Pelado","Valles Cruceños","150   Bs.-/Arroba (@)","11   Bs.-/Kilo","","14/11/2013","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","570   Bs.-/qq","14   Bs.-/Kilo","","14/11/2013","Camiri"
"Manzana","Criolla","Argentina","0   Bs.-/Arroba (@)","7   Bs.-/Libra","","14/11/2013","Camiri"
"Manzana","Lanin royal","Argentina","170   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","14/11/2013","Camiri"
"Naranja","Criolla","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","14/11/2013","Camiri"
"Oca","Amarilla","Cochabamba","45   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","14/11/2013","Camiri"
"Papa","Desiree (Holandesa)","Tarija","400   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","14/11/2013","Camiri"
"Papa","Imilla","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","14/11/2013","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","14/11/2013","Camiri"
"Papaliza","Amarilla","Cochabamba","45   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","14/11/2013","Camiri"
"Pepino","Comun","Santa Cruz","35   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","14/11/2013","Camiri"
"Pimenton","4 Puntas","Tarija","90   Bs.-/Bolsa Grande","18   Bs.-/Docena","grandes","14/11/2013","Camiri"
"Pollo","Criollo","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","14/11/2013","Camiri"
"Pollo","Granja","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","14/11/2013","Camiri"
"Repollo","Hibrido","No determinado","3   Bs.-/Unidad","4   Bs.-/Unidad","grandes","14/11/2013","Camiri"
"Tomate","Pera","Tarija","100   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","","14/11/2013","Camiri"
"Trigo","Comun","Cochabamba","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","14/11/2013","Camiri"
"Trigo","Pelado o Curtido","Del Norte","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","14/11/2013","Camiri"
"Vainita","Comun","Los Negros","85   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","14/11/2013","Camiri"
"Yuca","Blanca","Valles Cruceños","128   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","","14/11/2013","Camiri"
"Zanahoria","Chantenay","Tarija","300   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","14/11/2013","Camiri"
"Zapallo","Quintalero","Tarija","3   Bs.-/Kilo","4   Bs.-/Kilo","","14/11/2013","Camiri"
"Acelga","Comun","Tarija","3   Bs.-/Amarro","4   Bs.-/Amarro","","13/11/2013","Camiri"
"Achojcha","Comun","Santa Cruz","110   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","13/11/2013","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","85   Bs.-/Arroba (@)","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","85   Bs.-/Arroba (@)","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","210   Bs.-/Arroba (@)","7   Bs.-/Kilo","","13/11/2013","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Arveja","Verde (en vaina)","Tarija","110   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","13/11/2013","Camiri"
"Azucar","Guabira","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","13/11/2013","Camiri"
"Azucar","San Aurelio","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","13/11/2013","Camiri"
"Brocoli","Bola verde","Tarija","0   Bs.-/Canasta","7   Bs.-/Unidad","pequeño","13/11/2013","Camiri"
"Cebolla","Roja","Tarija","150   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Coliflor","Bola de nieve","Los Negros","110   Bs.-/Canasta","7   Bs.-/Unidad","pequeño","13/11/2013","Camiri"
"Durazno","Amarillo","Argentina","220   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","","13/11/2013","Camiri"
"Durazno","Criollo","Tarija","200   Bs.-/Caja de 23 Kg","14   Bs.-/Kilo","","13/11/2013","Camiri"
"Espinaca","Comun","Tarija","0   Bs.-/Bolsa Grande","5   Bs.-/3 Libras","","13/11/2013","Camiri"
"Frejol","Carioca","No determinado","420   Bs.-/qq","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Frejol","Mantecoso","No determinado","0   Bs.-/qq","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Frejol","Negro","No determinado","440   Bs.-/qq","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Frutilla","Sweet Charlie","No determinado","19   Bs.-/Kilo","23   Bs.-/Kilo","Grande","13/11/2013","Camiri"
"Haba","Comun (en vaina)","Tarija","90   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","13/11/2013","Camiri"
"Harina","de Maiz amarillo","Del Norte","340   Bs.-/qq","85   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Harina","de Trigo","Del Norte","330   Bs.-/qq","82   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Harina","Morada","Tarija","420   Bs.-/qq","100   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Huevo","Criollo","No determinado","50   Bs.-/100 U.","60   Bs.-/100 U.","","13/11/2013","Camiri"
"Huevo","de Granja","No determinado","64   Bs.-/100 U.","70   Bs.-/100 U.","","13/11/2013","Camiri"
"Lechuga","Crespa","Santa Cruz","40   Bs.-/Canasta","3   Bs.-/Unidad","","13/11/2013","Camiri"
"Lima","Criolla","Santa Cruz","80   Bs.-/100 U.","20   Bs.-/25 U.","","13/11/2013","Camiri"
"Limon","Amarillo","Santa Cruz","40   Bs.-/100 U.","12   Bs.-/25 U.","","13/11/2013","Camiri"
"Limon","de Licuar","Santa Cruz","50   Bs.-/100 U.","12   Bs.-/25 U.","","13/11/2013","Camiri"
"Locoto","Cochabambino","Los Negros","50   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","13/11/2013","Camiri"
"Maiz","Blanco","Cochabamba","450   Bs.-/qq","11   Bs.-/Kilo","","13/11/2013","Camiri"
"Maiz","Blanco pelado","Cochabamba","520   Bs.-/qq","11   Bs.-/Kilo","","13/11/2013","Camiri"
"Maiz","Duro","Santa Cruz","85   Bs.-/qq","5   Bs.-/Kilo","","13/11/2013","Camiri"
"Maiz","Morocho (Culli)","No determinado","460   Bs.-/qq","10   Bs.-/Kilo","","13/11/2013","Camiri"
"Mandarina","Criolla","No determinado","40   Bs.-/100 U.","10   Bs.-/25 U.","","13/11/2013","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","14   Bs.-/25 U.","","13/11/2013","Camiri"
"Mani","Overo Desgranado","Valles Cruceños","450   Bs.-/qq","11   Bs.-/Kilo","","13/11/2013","Camiri"
"Mani","Pelado","Valles Cruceños","150   Bs.-/Arroba (@)","11   Bs.-/Kilo","","13/11/2013","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","570   Bs.-/qq","14   Bs.-/Kilo","","13/11/2013","Camiri"
"Manzana","Criolla","Argentina","0   Bs.-/Arroba (@)","7   Bs.-/Libra","","13/11/2013","Camiri"
"Manzana","Lanin royal","Argentina","170   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","13/11/2013","Camiri"
"Naranja","Criolla","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","13/11/2013","Camiri"
"Oca","Amarilla","Cochabamba","50   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","13/11/2013","Camiri"
"Papa","Desiree (Holandesa)","Tarija","400   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Papa","Imilla","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Papaliza","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","13/11/2013","Camiri"
"Pepino","Comun","Santa Cruz","35   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","13/11/2013","Camiri"
"Pimenton","4 Puntas","Tarija","90   Bs.-/Bolsa Grande","16   Bs.-/Docena","grandes","13/11/2013","Camiri"
"Pollo","Criollo","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","13/11/2013","Camiri"
"Pollo","Granja","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","13/11/2013","Camiri"
"Repollo","Hibrido","No determinado","2   Bs.-/Unidad","3   Bs.-/Unidad","grandes","13/11/2013","Camiri"
"Tomate","Pera","Tarija","100   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","","13/11/2013","Camiri"
"Trigo","Comun","Cochabamba","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Trigo","Pelado o Curtido","Del Norte","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","13/11/2013","Camiri"
"Vainita","Comun","Los Negros","85   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","13/11/2013","Camiri"
"Yuca","Blanca","Valles Cruceños","128   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Zanahoria","Chantenay","Tarija","300   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","13/11/2013","Camiri"
"Zapallo","Quintalero","Tarija","3   Bs.-/Kilo","4   Bs.-/Kilo","","13/11/2013","Camiri"
"Acelga","Comun","Tarija","3   Bs.-/Amarro","4   Bs.-/Amarro","","12/11/2013","Camiri"
"Achojcha","Comun","Santa Cruz","100   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","12/11/2013","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","200   Bs.-/Arroba (@)","7   Bs.-/Kilo","","12/11/2013","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Arveja","Verde (en vaina)","Tarija","90   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","12/11/2013","Camiri"
"Azucar","Guabira","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","12/11/2013","Camiri"
"Azucar","San Aurelio","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","12/11/2013","Camiri"
"Brocoli","Bola verde","Tarija","0   Bs.-/Canasta","7   Bs.-/Unidad","pequeño","12/11/2013","Camiri"
"Cebolla","Roja","Tarija","150   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Coliflor","Bola de nieve","Los Negros","120   Bs.-/Canasta","8   Bs.-/Unidad","pequeño","12/11/2013","Camiri"
"Durazno","Amarillo","Argentina","220   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","","12/11/2013","Camiri"
"Durazno","Criollo","Tarija","200   Bs.-/Caja de 23 Kg","14   Bs.-/Kilo","","12/11/2013","Camiri"
"Espinaca","Comun","Tarija","0   Bs.-/Bolsa Grande","5   Bs.-/3 Libras","","12/11/2013","Camiri"
"Frejol","Carioca","No determinado","420   Bs.-/qq","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Frejol","Mantecoso","No determinado","0   Bs.-/qq","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Frejol","Negro","No determinado","430   Bs.-/qq","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Frutilla","Sweet Charlie","No determinado","18   Bs.-/Kilo","21   Bs.-/Kilo","Grande","12/11/2013","Camiri"
"Haba","Comun (en vaina)","Tarija","100   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","12/11/2013","Camiri"
"Harina","de Maiz amarillo","Del Norte","340   Bs.-/qq","85   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Harina","de Trigo","Del Norte","330   Bs.-/qq","82   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Harina","Morada","Tarija","420   Bs.-/qq","100   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Huevo","Criollo","No determinado","50   Bs.-/100 U.","60   Bs.-/100 U.","","12/11/2013","Camiri"
"Huevo","de Granja","No determinado","64   Bs.-/100 U.","70   Bs.-/100 U.","","12/11/2013","Camiri"
"Lechuga","Crespa","Santa Cruz","35   Bs.-/Canasta","3   Bs.-/Unidad","","12/11/2013","Camiri"
"Lima","Criolla","Santa Cruz","80   Bs.-/100 U.","20   Bs.-/25 U.","","12/11/2013","Camiri"
"Limon","Amarillo","Santa Cruz","40   Bs.-/100 U.","12   Bs.-/25 U.","","12/11/2013","Camiri"
"Limon","de Licuar","Santa Cruz","50   Bs.-/100 U.","12   Bs.-/25 U.","","12/11/2013","Camiri"
"Locoto","Cochabambino","Los Negros","45   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","12/11/2013","Camiri"
"Maiz","Blanco","Cochabamba","450   Bs.-/qq","11   Bs.-/Kilo","","12/11/2013","Camiri"
"Maiz","Blanco pelado","Cochabamba","520   Bs.-/qq","11   Bs.-/Kilo","","12/11/2013","Camiri"
"Maiz","Duro","Santa Cruz","85   Bs.-/qq","5   Bs.-/Kilo","","12/11/2013","Camiri"
"Maiz","Morocho (Culli)","No determinado","460   Bs.-/qq","10   Bs.-/Kilo","","12/11/2013","Camiri"
"Mandarina","Criolla","No determinado","40   Bs.-/100 U.","10   Bs.-/25 U.","","12/11/2013","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","14   Bs.-/25 U.","","12/11/2013","Camiri"
"Mani","Overo Desgranado","Valles Cruceños","450   Bs.-/qq","11   Bs.-/Kilo","","12/11/2013","Camiri"
"Mani","Pelado","Valles Cruceños","150   Bs.-/Arroba (@)","11   Bs.-/Kilo","","12/11/2013","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","570   Bs.-/qq","14   Bs.-/Kilo","","12/11/2013","Camiri"
"Manzana","Criolla","Argentina","0   Bs.-/Arroba (@)","7   Bs.-/Libra","","12/11/2013","Camiri"
"Manzana","Lanin royal","Argentina","170   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","12/11/2013","Camiri"
"Naranja","Criolla","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","12/11/2013","Camiri"
"Oca","Amarilla","Cochabamba","50   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","12/11/2013","Camiri"
"Papa","Desiree (Holandesa)","Tarija","400   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Papa","Imilla","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Papaliza","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","12/11/2013","Camiri"
"Pepino","Comun","Santa Cruz","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","12/11/2013","Camiri"
"Pimenton","4 Puntas","Tarija","110   Bs.-/Bolsa Grande","16   Bs.-/Docena","grandes","12/11/2013","Camiri"
"Pollo","Criollo","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","12/11/2013","Camiri"
"Pollo","Granja","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","12/11/2013","Camiri"
"Repollo","Hibrido","No determinado","2   Bs.-/Unidad","3   Bs.-/Unidad","grandes","12/11/2013","Camiri"
"Tomate","Pera","Tarija","90   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","","12/11/2013","Camiri"
"Trigo","Comun","Cochabamba","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Trigo","Pelado o Curtido","Del Norte","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","12/11/2013","Camiri"
"Vainita","Comun","Los Negros","85   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","12/11/2013","Camiri"
"Yuca","Blanca","Valles Cruceños","128   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Zanahoria","Chantenay","Tarija","300   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","12/11/2013","Camiri"
"Zapallo","Quintalero","Tarija","3   Bs.-/Kilo","4   Bs.-/Kilo","","12/11/2013","Camiri"
"Acelga","Comun","Tarija","2   Bs.-/Amarro","3   Bs.-/Amarro","","11/11/2013","Camiri"
"Achojcha","Comun","Santa Cruz","90   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","11/11/2013","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","200   Bs.-/Arroba (@)","7   Bs.-/Kilo","","11/11/2013","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Arveja","Verde (en vaina)","Tarija","100   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","11/11/2013","Camiri"
"Azucar","Guabira","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","11/11/2013","Camiri"
"Azucar","San Aurelio","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","11/11/2013","Camiri"
"Brocoli","Bola verde","Tarija","0   Bs.-/Canasta","7   Bs.-/Unidad","pequeño","11/11/2013","Camiri"
"Cebolla","Roja","Tarija","150   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Coliflor","Bola de nieve","Los Negros","120   Bs.-/Canasta","8   Bs.-/Unidad","pequeño","11/11/2013","Camiri"
"Durazno","Amarillo","Argentina","220   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","","11/11/2013","Camiri"
"Durazno","Criollo","Tarija","200   Bs.-/Caja de 23 Kg","14   Bs.-/Kilo","","11/11/2013","Camiri"
"Espinaca","Comun","Tarija","0   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","11/11/2013","Camiri"
"Frejol","Carioca","No determinado","420   Bs.-/qq","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Frejol","Mantecoso","No determinado","0   Bs.-/qq","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Frejol","Negro","No determinado","430   Bs.-/qq","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Frutilla","Sweet Charlie","No determinado","18   Bs.-/Kilo","21   Bs.-/Kilo","Grande","11/11/2013","Camiri"
"Haba","Comun (en vaina)","Tarija","90   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","11/11/2013","Camiri"
"Harina","de Maiz amarillo","Del Norte","340   Bs.-/qq","85   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Harina","de Trigo","Del Norte","330   Bs.-/qq","82   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Harina","Morada","Tarija","420   Bs.-/qq","100   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Huevo","Criollo","No determinado","50   Bs.-/100 U.","60   Bs.-/100 U.","","11/11/2013","Camiri"
"Huevo","de Granja","No determinado","64   Bs.-/100 U.","70   Bs.-/100 U.","","11/11/2013","Camiri"
"Lechuga","Crespa","Santa Cruz","30   Bs.-/Canasta","2   Bs.-/Unidad","","11/11/2013","Camiri"
"Lima","Criolla","Santa Cruz","80   Bs.-/100 U.","20   Bs.-/25 U.","","11/11/2013","Camiri"
"Limon","Amarillo","Santa Cruz","45   Bs.-/100 U.","12   Bs.-/25 U.","","11/11/2013","Camiri"
"Limon","de Licuar","Santa Cruz","49   Bs.-/100 U.","12   Bs.-/25 U.","","11/11/2013","Camiri"
"Locoto","Cochabambino","Los Negros","45   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","11/11/2013","Camiri"
"Maiz","Blanco","Cochabamba","450   Bs.-/qq","11   Bs.-/Kilo","","11/11/2013","Camiri"
"Maiz","Blanco pelado","Cochabamba","520   Bs.-/qq","11   Bs.-/Kilo","","11/11/2013","Camiri"
"Maiz","Duro","Santa Cruz","80   Bs.-/qq","5   Bs.-/Kilo","","11/11/2013","Camiri"
"Maiz","Morocho (Culli)","No determinado","450   Bs.-/qq","10   Bs.-/Kilo","","11/11/2013","Camiri"
"Mandarina","Criolla","No determinado","40   Bs.-/100 U.","10   Bs.-/25 U.","","11/11/2013","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","14   Bs.-/25 U.","","11/11/2013","Camiri"
"Mani","Overo Desgranado","Valles Cruceños","450   Bs.-/qq","11   Bs.-/Kilo","","11/11/2013","Camiri"
"Mani","Pelado","Valles Cruceños","150   Bs.-/Arroba (@)","11   Bs.-/Kilo","","11/11/2013","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","570   Bs.-/qq","14   Bs.-/Kilo","","11/11/2013","Camiri"
"Manzana","Criolla","Argentina","0   Bs.-/Arroba (@)","7   Bs.-/Libra","","11/11/2013","Camiri"
"Manzana","Lanin royal","Argentina","170   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","11/11/2013","Camiri"
"Naranja","Criolla","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","11/11/2013","Camiri"
"Oca","Amarilla","Cochabamba","50   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","11/11/2013","Camiri"
"Papa","Desiree (Holandesa)","Tarija","400   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Papa","Imilla","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","600   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Papaliza","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","11/11/2013","Camiri"
"Pepino","Comun","Santa Cruz","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","11/11/2013","Camiri"
"Pimenton","4 Puntas","Tarija","100   Bs.-/Bolsa Grande","16   Bs.-/Docena","grandes","11/11/2013","Camiri"
"Pollo","Criollo","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","11/11/2013","Camiri"
"Pollo","Granja","Santa Cruz","16   Bs.-/Kilo","17   Bs.-/Kilo","","11/11/2013","Camiri"
"Repollo","Hibrido","No determinado","2   Bs.-/Unidad","3   Bs.-/Unidad","grandes","11/11/2013","Camiri"
"Tomate","Pera","Tarija","90   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","","11/11/2013","Camiri"
"Trigo","Comun","Cochabamba","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Trigo","Pelado o Curtido","Del Norte","95   Bs.-/Arroba (@)","8   Bs.-/Kilo","","11/11/2013","Camiri"
"Vainita","Comun","Los Negros","85   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","11/11/2013","Camiri"
"Yuca","Blanca","Valles Cruceños","128   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Zanahoria","Chantenay","Tarija","300   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","11/11/2013","Camiri"
"Zapallo","Quintalero","Tarija","3   Bs.-/Kilo","4   Bs.-/Kilo","","11/11/2013","Camiri"
"Acelga","Comun","Tarija","3   Bs.-/Amarro","4   Bs.-/Amarro","","08/11/2013","Camiri"
"Achojcha","Comun","Santa Cruz","100   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","08/11/2013","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","08/11/2013","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","08/11/2013","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","200   Bs.-/Arroba (@)","7   Bs.-/Kilo","","08/11/2013","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","08/11/2013","Camiri"
"Arveja","Verde (en vaina)","Tarija","110   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","08/11/2013","Camiri"
"Azucar","Guabira","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","08/11/2013","Camiri"
"Azucar","San Aurelio","Santa Cruz","185   Bs.-/qq","6   Bs.-/Kilo","","08/11/2013","Camiri"
"Brocoli","Bola verde","Tarija","0   Bs.-/Canasta","5   Bs.-/Unidad","pequeño","08/11/2013","Camiri"
"Cebolla","Roja","Tarija","150   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","","08/11/2013","Camiri"
"Coliflor","Bola de nieve","Los Negros","120   Bs.-/Canasta","8   Bs.-/Unidad","pequeño","08/11/2013","Camiri"
"Durazno","Amarillo","Argentina","220   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","","08/11/2013","Camiri"
"Durazno","Criollo","Tarija","200   Bs.-/Caja de 23 Kg","14   Bs.-/Kilo","","08/11/2013","Camiri"
"Espinaca","Comun","Tarija","0   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","08/11/2013","Camiri"
"Frejol","Carioca","No determinado","440   Bs.-/qq","8   Bs.-/Kilo","","08/11/2013","Camiri"
"Frejol","Mantecoso","No determinado","0   Bs.-/qq","8   Bs.-/Kilo","","08/11/2013","Camiri"
"Frejol","Negro","No determinado","430   Bs.-/qq","8   Bs.-/Kilo","","08/11/2013","Camiri"
"Frutilla","Sweet Charlie","No determinado","18   Bs.-/Kilo","21   Bs.-/Kilo","Grande","08/11/2013","Camiri"
"Haba","Comun (en vaina)","Tarija","100   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","08/11/2013","Camiri"
