"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Frejol","Negro","Sucre","300   Bs.-/qq","7   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Frutilla","Sweet Charlie","Comarapa","8   Bs.-/Kilo","10   Bs.-/Kilo","Grande","27/12/2013","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","60   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Vaina Mediana","27/12/2013","Santa Cruz"
"Harina","de Maiz amarillo","Santa Cruz","105   Bs.-/qq","27   Bs.-/Arroba (@)","","27/12/2013","Santa Cruz"
"Harina","de Trigo","Del Norte","305   Bs.-/qq","77   Bs.-/Arroba (@)","","27/12/2013","Santa Cruz"
"Harina","Morada","Sucre","240   Bs.-/qq","60   Bs.-/Arroba (@)","","27/12/2013","Santa Cruz"
"Huevo","Criollo","Santa Cruz","75   Bs.-/100 U.","80   Bs.-/100 U.","","27/12/2013","Santa Cruz"
"Huevo","de Granja","Santa Cruz","65   Bs.-/100 U.","70   Bs.-/100 U.","De primera","27/12/2013","Santa Cruz"
"Lechuga","Crespa","Los Negros","160   Bs.-/Canasta","5   Bs.-/Unidad","Hoja Grande","27/12/2013","Santa Cruz"
"Lechuga","Escarola","Los Negros","60   Bs.-/Canasta","3   Bs.-/Unidad","Hoja Grande","27/12/2013","Santa Cruz"
"Lechuga","Morada","Los Negros","70   Bs.-/Canasta","3   Bs.-/Unidad","Mediano","27/12/2013","Santa Cruz"
"Lima","Criolla","El Torno","100   Bs.-/100 U.","25   Bs.-/25 U.","Grande","27/12/2013","Santa Cruz"
"Limon","Amarillo","Santa Cruz","45   Bs.-/100 U.","13   Bs.-/25 U.","Grande","27/12/2013","Santa Cruz"
"Limon","Criollo","La Guardia","35   Bs.-/100 U.","9   Bs.-/25 U.","Mediano","27/12/2013","Santa Cruz"
"Limon","de Licuar","La Guardia","20   Bs.-/100 U.","5   Bs.-/25 U.","Grande","27/12/2013","Santa Cruz"
"Locoto","Cochabambino","Cbba/Yungas","60   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Grande","27/12/2013","Santa Cruz"
"Maiz","Blanco","Cochabamba","560   Bs.-/qq","13   Bs.-/Kilo","Grande","27/12/2013","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","8   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Maiz","Choclo","Cochabamba","160   Bs.-/100 U.","20   Bs.-/Docena","","27/12/2013","Santa Cruz"
"Maiz","Duro","Del Norte","90   Bs.-/qq","6   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Mani","Overo Desgranado","Sucre","620   Bs.-/qq","14   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Mani","Overo en vaina","Sucre","650   Bs.-/qq","16   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Mani","Pelado","Sucre","180   Bs.-/Arroba (@)","12   Bs.-/Kilo","Entero","27/12/2013","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","700   Bs.-/qq","18   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Mani","Rojo largo en vaina","Sucre","800   Bs.-/qq","24   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Manzana","Criolla","Del Valle","80   Bs.-/Arroba (@)","6   Bs.-/Libra","Chica","27/12/2013","Santa Cruz"
"Manzana","Lanin royal","Argentina","200   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Grande","27/12/2013","Santa Cruz"
"Naranja","Criolla","Alto Beni","60   Bs.-/100 U.","15   Bs.-/25 U.","Grande","27/12/2013","Santa Cruz"
"Naranja","Criolla","Alto Beni","60   Bs.-/100 U.","15   Bs.-/25 U.","Grande","27/12/2013","Santa Cruz"
"Papa","Desiree (Holandesa)","Cochabamba","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Grande","27/12/2013","Santa Cruz"
"Papa","Imilla","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","Chica","27/12/2013","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","450   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Super","27/12/2013","Santa Cruz"
"Papaliza","Amarilla","Descon.","60   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Mediano","27/12/2013","Santa Cruz"
"Pepino","Comun","Los Negros","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","27/12/2013","Santa Cruz"
"Pimenton","4 Puntas","Los Negros","160   Bs.-/Bolsa Grande","18   Bs.-/Docena","Grande","27/12/2013","Santa Cruz"
"Pollo","Criollo","Mairana","12   Bs.-/Kilo","13   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Pollo","Granja","Santa Cruz","13   Bs.-/Kilo","14   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Repollo","Hibrido","Los Negros","3   Bs.-/Unidad","5   Bs.-/Unidad","Grande","27/12/2013","Santa Cruz"
"Tomate","Manzana","Los Negros","25   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Grande","27/12/2013","Santa Cruz"
"Tomate","Pera","Los Negros","25   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","27/12/2013","Santa Cruz"
"Trigo","Comun","Del Norte","290   Bs.-/Arroba (@)","9   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Trigo","Pelado o Curtido","Del Norte","280   Bs.-/Arroba (@)","8   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Vaina grande","27/12/2013","Santa Cruz"
"Yuca","Blanca","Chapare","170   Bs.-/Bolsa (4@)","55   Bs.-/Arroba (@)","","27/12/2013","Santa Cruz"
"Yuca","Rosada","Del Norte","180   Bs.-/Bolsa (4@)","60   Bs.-/Arroba (@)","","27/12/2013","Santa Cruz"
"Zanahoria","Chantenay","San Isidro","140   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","Grande","27/12/2013","Santa Cruz"
"Zapallo","Quintalero","Los Negros","2   Bs.-/Kilo","3   Bs.-/Kilo","","27/12/2013","Santa Cruz"
"Acelga","Comun","Churo","6   Bs.-/Amarro","8   Bs.-/Amarro","Hoja Grande","26/12/2013","Santa Cruz"
"Achojcha","Comun","Los Negros","40   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Grande","26/12/2013","Santa Cruz"
"Aji","Amarillo en Vaina Dulce","Peru","230   Bs.-/Arroba (@)","30   Bs.-/Kilo","Vaina grande ","26/12/2013","Santa Cruz"
"Aji","Rojo en Vaina Dulce","Peru","310   Bs.-/Arroba (@)","40   Bs.-/Kilo","Vaina grande","26/12/2013","Santa Cruz"
"Arveja","Verde (en vaina)","Churo","85   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","Vaina grande","26/12/2013","Santa Cruz"
"Azucar","Guabira","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","x- kilo","26/12/2013","Santa Cruz"
"Azucar","San Aurelio","Santa Cruz","185   Bs.-/qq","4   Bs.-/Kilo","Agranel","26/12/2013","Santa Cruz"
"Azucar","Unagro","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","x- kilo","26/12/2013","Santa Cruz"
"Brocoli","Bola verde","Los Negros","30   Bs.-/Canasta","2   Bs.-/Unidad","Chico","26/12/2013","Santa Cruz"
"Cebolla","Blanca","Cochabamba","200   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","Grande","26/12/2013","Santa Cruz"
"Cebolla","Roja","Cochabamba","96   Bs.-/Bolsa (8@)","18   Bs.-/Arroba (@)","Grande","26/12/2013","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","50   Bs.-/Canasta","4   Bs.-/Unidad","Mediano","26/12/2013","Santa Cruz"
"Durazno","Amarillo","Sucre","190   Bs.-/Caja de 23 Kg","16   Bs.-/Kilo","Mediano","26/12/2013","Santa Cruz"
"Durazno","Criollo","Sucre","90   Bs.-/Caja de 23 Kg","8   Bs.-/Kilo","Chico","26/12/2013","Santa Cruz"
"Espinaca","Comun","Los Negros","90   Bs.-/Bolsa Grande","8   Bs.-/3 Libras","Hoja Mediana","26/12/2013","Santa Cruz"
"Frejol","Carioca","Sucre","200   Bs.-/qq","6   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Frejol","Mantecoso","Sucre","400   Bs.-/qq","9   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Frejol","Negro","Sucre","300   Bs.-/qq","7   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Frutilla","Sweet Charlie","Comarapa","8   Bs.-/Kilo","10   Bs.-/Kilo","Grande","26/12/2013","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","60   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Vaina Mediana","26/12/2013","Santa Cruz"
"Harina","de Maiz amarillo","Santa Cruz","105   Bs.-/qq","27   Bs.-/Arroba (@)","","26/12/2013","Santa Cruz"
"Harina","de Trigo","Del Norte","305   Bs.-/qq","77   Bs.-/Arroba (@)","","26/12/2013","Santa Cruz"
"Harina","Morada","Sucre","240   Bs.-/qq","60   Bs.-/Arroba (@)","","26/12/2013","Santa Cruz"
"Huevo","Criollo","Santa Cruz","75   Bs.-/100 U.","80   Bs.-/100 U.","","26/12/2013","Santa Cruz"
"Huevo","de Granja","Santa Cruz","65   Bs.-/100 U.","70   Bs.-/100 U.","De primera","26/12/2013","Santa Cruz"
"Lechuga","Crespa","Los Negros","160   Bs.-/Canasta","5   Bs.-/Unidad","Hoja Grande","26/12/2013","Santa Cruz"
"Lechuga","Escarola","Los Negros","60   Bs.-/Canasta","3   Bs.-/Unidad","Hoja Grande","26/12/2013","Santa Cruz"
"Lechuga","Morada","Los Negros","70   Bs.-/Canasta","3   Bs.-/Unidad","Mediano","26/12/2013","Santa Cruz"
"Lima","Criolla","El Torno","100   Bs.-/100 U.","25   Bs.-/25 U.","Grande","26/12/2013","Santa Cruz"
"Limon","Amarillo","Santa Cruz","45   Bs.-/100 U.","13   Bs.-/25 U.","Grande","26/12/2013","Santa Cruz"
"Limon","Criollo","La Guardia","35   Bs.-/100 U.","9   Bs.-/25 U.","Mediano","26/12/2013","Santa Cruz"
"Limon","de Licuar","La Guardia","20   Bs.-/100 U.","5   Bs.-/25 U.","Grande","26/12/2013","Santa Cruz"
"Locoto","Cochabambino","Cbba/Yungas","60   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Grande","26/12/2013","Santa Cruz"
"Maiz","Blanco","Cochabamba","560   Bs.-/qq","13   Bs.-/Kilo","Grande","26/12/2013","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","8   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Maiz","Choclo","Cochabamba","160   Bs.-/100 U.","20   Bs.-/Docena","","26/12/2013","Santa Cruz"
"Maiz","Duro","Del Norte","90   Bs.-/qq","6   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Mani","Overo Desgranado","Sucre","620   Bs.-/qq","14   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Mani","Overo en vaina","Sucre","650   Bs.-/qq","16   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Mani","Pelado","Sucre","180   Bs.-/Arroba (@)","12   Bs.-/Kilo","Entero","26/12/2013","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","700   Bs.-/qq","18   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Mani","Rojo largo en vaina","Sucre","800   Bs.-/qq","24   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Manzana","Criolla","Del Valle","80   Bs.-/Arroba (@)","6   Bs.-/Libra","Chica","26/12/2013","Santa Cruz"
"Manzana","Lanin royal","Argentina","200   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Grande","26/12/2013","Santa Cruz"
"Naranja","Criolla","Alto Beni","60   Bs.-/100 U.","15   Bs.-/25 U.","Grande","26/12/2013","Santa Cruz"
"Naranja","Criolla","Alto Beni","60   Bs.-/100 U.","15   Bs.-/25 U.","Grande","26/12/2013","Santa Cruz"
"Papa","Desiree (Holandesa)","Cochabamba","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Grande","26/12/2013","Santa Cruz"
"Papa","Imilla","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","Chica","26/12/2013","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","450   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Super","26/12/2013","Santa Cruz"
"Papaliza","Amarilla","Descon.","60   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Mediano","26/12/2013","Santa Cruz"
"Pepino","Comun","Los Negros","25   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","26/12/2013","Santa Cruz"
"Pimenton","4 Puntas","Los Negros","180   Bs.-/Bolsa Grande","20   Bs.-/Docena","Grande","26/12/2013","Santa Cruz"
"Pollo","Criollo","Mairana","12   Bs.-/Kilo","13   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Pollo","Granja","Santa Cruz","13   Bs.-/Kilo","14   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Repollo","Hibrido","Los Negros","3   Bs.-/Unidad","5   Bs.-/Unidad","Grande","26/12/2013","Santa Cruz"
"Tomate","Manzana","Los Negros","25   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Grande","26/12/2013","Santa Cruz"
"Tomate","Pera","Los Negros","25   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","26/12/2013","Santa Cruz"
"Trigo","Comun","Del Norte","290   Bs.-/Arroba (@)","9   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Trigo","Pelado o Curtido","Del Norte","280   Bs.-/Arroba (@)","8   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Vaina grande","26/12/2013","Santa Cruz"
"Yuca","Blanca","Chapare","170   Bs.-/Bolsa (4@)","55   Bs.-/Arroba (@)","","26/12/2013","Santa Cruz"
"Yuca","Rosada","Del Norte","180   Bs.-/Bolsa (4@)","60   Bs.-/Arroba (@)","","26/12/2013","Santa Cruz"
"Zanahoria","Chantenay","San Isidro","140   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","Grande","26/12/2013","Santa Cruz"
"Zapallo","Quintalero","Los Negros","2   Bs.-/Kilo","3   Bs.-/Kilo","","26/12/2013","Santa Cruz"
"Acelga","Comun","Churo","6   Bs.-/Amarro","8   Bs.-/Amarro","Hoja Grande","24/12/2013","Santa Cruz"
"Achojcha","Comun","Los Negros","40   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Grande","24/12/2013","Santa Cruz"
"Aji","Amarillo en Vaina Dulce","Peru","230   Bs.-/Arroba (@)","30   Bs.-/Kilo","Vaina grande ","24/12/2013","Santa Cruz"
"Aji","Rojo en Vaina Dulce","Peru","310   Bs.-/Arroba (@)","40   Bs.-/Kilo","Vaina grande","24/12/2013","Santa Cruz"
"Arveja","Verde (en vaina)","Churo","75   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","Vaina grande","24/12/2013","Santa Cruz"
"Azucar","Guabira","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","x- kilo","24/12/2013","Santa Cruz"
"Azucar","San Aurelio","Santa Cruz","185   Bs.-/qq","4   Bs.-/Kilo","Agranel","24/12/2013","Santa Cruz"
"Azucar","Unagro","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","x- kilo","24/12/2013","Santa Cruz"
"Brocoli","Bola verde","Los Negros","30   Bs.-/Canasta","2   Bs.-/Unidad","Chico","24/12/2013","Santa Cruz"
"Cebolla","Blanca","Cochabamba","200   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","Grande","24/12/2013","Santa Cruz"
"Cebolla","Roja","Cochabamba","96   Bs.-/Bolsa (8@)","18   Bs.-/Arroba (@)","Grande","24/12/2013","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","50   Bs.-/Canasta","4   Bs.-/Unidad","Mediano","24/12/2013","Santa Cruz"
"Durazno","Amarillo","Sucre","190   Bs.-/Caja de 23 Kg","16   Bs.-/Kilo","Mediano","24/12/2013","Santa Cruz"
"Durazno","Criollo","Sucre","90   Bs.-/Caja de 23 Kg","8   Bs.-/Kilo","Chico","24/12/2013","Santa Cruz"
"Espinaca","Comun","Los Negros","90   Bs.-/Bolsa Grande","8   Bs.-/3 Libras","Hoja Mediana","24/12/2013","Santa Cruz"
"Frejol","Carioca","Sucre","200   Bs.-/qq","6   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Frejol","Mantecoso","Sucre","400   Bs.-/qq","9   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Frejol","Negro","Sucre","300   Bs.-/qq","7   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Frutilla","Sweet Charlie","Comarapa","8   Bs.-/Kilo","10   Bs.-/Kilo","Grande","24/12/2013","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","60   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Vaina Mediana","24/12/2013","Santa Cruz"
"Harina","de Maiz amarillo","Santa Cruz","105   Bs.-/qq","27   Bs.-/Arroba (@)","","24/12/2013","Santa Cruz"
"Harina","de Trigo","Del Norte","305   Bs.-/qq","77   Bs.-/Arroba (@)","","24/12/2013","Santa Cruz"
"Harina","Morada","Sucre","240   Bs.-/qq","60   Bs.-/Arroba (@)","","24/12/2013","Santa Cruz"
"Huevo","Criollo","Santa Cruz","75   Bs.-/100 U.","80   Bs.-/100 U.","","24/12/2013","Santa Cruz"
"Huevo","de Granja","Santa Cruz","65   Bs.-/100 U.","70   Bs.-/100 U.","De primera","24/12/2013","Santa Cruz"
"Lechuga","Crespa","Los Negros","140   Bs.-/Canasta","4   Bs.-/Unidad","Hoja Grande","24/12/2013","Santa Cruz"
"Lechuga","Escarola","Los Negros","60   Bs.-/Canasta","3   Bs.-/Unidad","Hoja Grande","24/12/2013","Santa Cruz"
"Lechuga","Morada","Los Negros","70   Bs.-/Canasta","3   Bs.-/Unidad","Mediano","24/12/2013","Santa Cruz"
"Lima","Criolla","El Torno","100   Bs.-/100 U.","25   Bs.-/25 U.","Grande","24/12/2013","Santa Cruz"
"Limon","Amarillo","Santa Cruz","45   Bs.-/100 U.","13   Bs.-/25 U.","Grande","24/12/2013","Santa Cruz"
"Limon","Criollo","La Guardia","35   Bs.-/100 U.","9   Bs.-/25 U.","Mediano","24/12/2013","Santa Cruz"
"Limon","de Licuar","La Guardia","20   Bs.-/100 U.","5   Bs.-/25 U.","Grande","24/12/2013","Santa Cruz"
"Locoto","Cochabambino","Cbba/Yungas","60   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Grande","24/12/2013","Santa Cruz"
"Maiz","Blanco","Cochabamba","560   Bs.-/qq","13   Bs.-/Kilo","Grande","24/12/2013","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","8   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Maiz","Choclo","Cochabamba","160   Bs.-/100 U.","20   Bs.-/Docena","","24/12/2013","Santa Cruz"
"Maiz","Duro","Del Norte","90   Bs.-/qq","6   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Mani","Overo Desgranado","Sucre","620   Bs.-/qq","14   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Mani","Overo en vaina","Sucre","650   Bs.-/qq","16   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Mani","Pelado","Sucre","180   Bs.-/Arroba (@)","12   Bs.-/Kilo","Entero","24/12/2013","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","700   Bs.-/qq","18   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Mani","Rojo largo en vaina","Sucre","800   Bs.-/qq","24   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Manzana","Criolla","Del Valle","80   Bs.-/Arroba (@)","6   Bs.-/Libra","Chica","24/12/2013","Santa Cruz"
"Manzana","Lanin royal","Argentina","200   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Grande","24/12/2013","Santa Cruz"
"Naranja","Criolla","Alto Beni","60   Bs.-/100 U.","15   Bs.-/25 U.","Grande","24/12/2013","Santa Cruz"
"Naranja","Criolla","Alto Beni","60   Bs.-/100 U.","15   Bs.-/25 U.","Grande","24/12/2013","Santa Cruz"
"Papa","Desiree (Holandesa)","Cochabamba","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Grande","24/12/2013","Santa Cruz"
"Papa","Imilla","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","Chica","24/12/2013","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","450   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Super","24/12/2013","Santa Cruz"
"Papaliza","Amarilla","Descon.","60   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Mediano","24/12/2013","Santa Cruz"
"Pepino","Comun","Los Negros","25   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","24/12/2013","Santa Cruz"
"Pimenton","4 Puntas","Los Negros","180   Bs.-/Bolsa Grande","20   Bs.-/Docena","Grande","24/12/2013","Santa Cruz"
"Pollo","Criollo","Mairana","12   Bs.-/Kilo","13   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Pollo","Granja","Santa Cruz","13   Bs.-/Kilo","14   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Repollo","Hibrido","Los Negros","3   Bs.-/Unidad","5   Bs.-/Unidad","Grande","24/12/2013","Santa Cruz"
"Tomate","Manzana","Los Negros","25   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Grande","24/12/2013","Santa Cruz"
"Tomate","Pera","Los Negros","25   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","24/12/2013","Santa Cruz"
"Trigo","Comun","Del Norte","290   Bs.-/Arroba (@)","9   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Trigo","Pelado o Curtido","Del Norte","280   Bs.-/Arroba (@)","8   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Vaina grande","24/12/2013","Santa Cruz"
"Yuca","Blanca","Chapare","170   Bs.-/Bolsa (4@)","55   Bs.-/Arroba (@)","","24/12/2013","Santa Cruz"
"Yuca","Rosada","Del Norte","180   Bs.-/Bolsa (4@)","60   Bs.-/Arroba (@)","","24/12/2013","Santa Cruz"
"Zanahoria","Chantenay","San Isidro","140   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","Grande","24/12/2013","Santa Cruz"
"Zapallo","Quintalero","Los Negros","2   Bs.-/Kilo","3   Bs.-/Kilo","","24/12/2013","Santa Cruz"
"Acelga","Comun","Churo","6   Bs.-/Amarro","8   Bs.-/Amarro","Hoja Grande","23/12/2013","Santa Cruz"
"Achojcha","Comun","Los Negros","70   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Grande","23/12/2013","Santa Cruz"
"Aji","Amarillo en Vaina Dulce","Peru","230   Bs.-/Arroba (@)","30   Bs.-/Kilo","Vaina grande ","23/12/2013","Santa Cruz"
"Aji","Rojo en Vaina Dulce","Peru","310   Bs.-/Arroba (@)","40   Bs.-/Kilo","Vaina grande","23/12/2013","Santa Cruz"
"Arveja","Verde (en vaina)","Churo","75   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","Vaina grande","23/12/2013","Santa Cruz"
"Azucar","Guabira","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","x- kilo","23/12/2013","Santa Cruz"
"Azucar","San Aurelio","Santa Cruz","185   Bs.-/qq","4   Bs.-/Kilo","Agranel","23/12/2013","Santa Cruz"
"Azucar","Unagro","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","x- kilo","23/12/2013","Santa Cruz"
"Brocoli","Bola verde","Los Negros","30   Bs.-/Canasta","2   Bs.-/Unidad","Chico","23/12/2013","Santa Cruz"
"Cebolla","Blanca","Cochabamba","200   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","Grande","23/12/2013","Santa Cruz"
"Cebolla","Roja","Cochabamba","96   Bs.-/Bolsa (8@)","18   Bs.-/Arroba (@)","Grande","23/12/2013","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","50   Bs.-/Canasta","4   Bs.-/Unidad","Mediano","23/12/2013","Santa Cruz"
"Durazno","Amarillo","Sucre","190   Bs.-/Caja de 23 Kg","16   Bs.-/Kilo","Mediano","23/12/2013","Santa Cruz"
"Durazno","Criollo","Sucre","90   Bs.-/Caja de 23 Kg","8   Bs.-/Kilo","Chico","23/12/2013","Santa Cruz"
"Espinaca","Comun","Los Negros","90   Bs.-/Bolsa Grande","8   Bs.-/3 Libras","Hoja Mediana","23/12/2013","Santa Cruz"
"Frejol","Carioca","Sucre","200   Bs.-/qq","6   Bs.-/Kilo","","23/12/2013","Santa Cruz"
"Frejol","Mantecoso","Sucre","400   Bs.-/qq","9   Bs.-/Kilo","","23/12/2013","Santa Cruz"
"Frejol","Negro","Sucre","300   Bs.-/qq","7   Bs.-/Kilo","","23/12/2013","Santa Cruz"
"Frutilla","Sweet Charlie","Comarapa","8   Bs.-/Kilo","10   Bs.-/Kilo","Grande","23/12/2013","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Vaina Mediana","23/12/2013","Santa Cruz"
"Harina","de Maiz amarillo","Santa Cruz","105   Bs.-/qq","27   Bs.-/Arroba (@)","","23/12/2013","Santa Cruz"
"Harina","de Trigo","Del Norte","305   Bs.-/qq","77   Bs.-/Arroba (@)","","23/12/2013","Santa Cruz"
"Harina","Morada","Sucre","240   Bs.-/qq","60   Bs.-/Arroba (@)","","23/12/2013","Santa Cruz"
"Huevo","Criollo","Santa Cruz","75   Bs.-/100 U.","80   Bs.-/100 U.","","23/12/2013","Santa Cruz"
"Huevo","de Granja","Santa Cruz","65   Bs.-/100 U.","70   Bs.-/100 U.","De primera","23/12/2013","Santa Cruz"
"Lechuga","Crespa","Los Negros","20   Bs.-/Canasta","2   Bs.-/Unidad","Grande","23/12/2013","Santa Cruz"
"Lechuga","Escarola","Los Negros","40   Bs.-/Canasta","3   Bs.-/Unidad","Hoja Grande","23/12/2013","Santa Cruz"
"Lechuga","Morada","Los Negros","50   Bs.-/Canasta","3   Bs.-/Unidad","Mediano","23/12/2013","Santa Cruz"
"Lima","Criolla","El Torno","100   Bs.-/100 U.","25   Bs.-/25 U.","Grande","23/12/2013","Santa Cruz"
"Limon","Amarillo","Santa Cruz","45   Bs.-/100 U.","13   Bs.-/25 U.","Grande","23/12/2013","Santa Cruz"
"Limon","Criollo","La Guardia","35   Bs.-/100 U.","9   Bs.-/25 U.","Mediano","23/12/2013","Santa Cruz"
"Limon","de Licuar","La Guardia","20   Bs.-/100 U.","5   Bs.-/25 U.","Grande","23/12/2013","Santa Cruz"
"Locoto","Cochabambino","Cbba/Yungas","60   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Grande","23/12/2013","Santa Cruz"
"Maiz","Blanco","Cochabamba","560   Bs.-/qq","13   Bs.-/Kilo","Grande","23/12/2013","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","8   Bs.-/Kilo","","23/12/2013","Santa Cruz"
"Maiz","Choclo","Cochabamba","160   Bs.-/100 U.","20   Bs.-/Docena","","23/12/2013","Santa Cruz"
