"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Huevo","Criollo","La Guardia","70   Bs.-/100 U.","75   Bs.-/100 U.","","20/12/2012","Santa Cruz"
"Huevo","de Granja","Cruceño","63   Bs.-/100 U.","68   Bs.-/100 U.","De primera","20/12/2012","Santa Cruz"
"Lechuga","Crespa","Los Negros","120   Bs.-/Canasta","3   Bs.-/Unidad","Hoja Grande","20/12/2012","Santa Cruz"
"Lechuga","Escarola","Los Negros","140   Bs.-/Canasta","5   Bs.-/Unidad","Grande","20/12/2012","Santa Cruz"
"Lechuga","Morada","Los Negros","170   Bs.-/Canasta","7   Bs.-/Unidad","Grande","20/12/2012","Santa Cruz"
"Lima","Criolla","Cruceño","70   Bs.-/100 U.","18   Bs.-/25 U.","Grande","20/12/2012","Santa Cruz"
"Limon","Amarillo","La Guardia","30   Bs.-/100 U.","8   Bs.-/25 U.","Mediano","20/12/2012","Santa Cruz"
"Limon","Criollo","La Guardia","15   Bs.-/100 U.","4   Bs.-/25 U.","Chico","20/12/2012","Santa Cruz"
"Limon","de Licuar","Yapacaní","20   Bs.-/100 U.","5   Bs.-/25 U.","Mediano","20/12/2012","Santa Cruz"
"Locoto","Cochabambino","Cochabamba","50   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Mediano","20/12/2012","Santa Cruz"
"Maiz","Blanco","Cochabamba","400   Bs.-/qq","13   Bs.-/Kilo","Grande","20/12/2012","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","10   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Maiz","Choclo","Cochabamba","170   Bs.-/100 U.","16   Bs.-/Docena","De primera","20/12/2012","Santa Cruz"
"Maiz","Duro","Del Norte","65   Bs.-/qq","4   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Maiz","Morocho (Culli)","Cochabamba","270   Bs.-/qq","4   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Mani","Overo Desgranado","Sur","620   Bs.-/qq","14   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Mani","Overo en vaina","Sur","650   Bs.-/qq","20   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Mani","Pelado","Sur","180   Bs.-/Arroba (@)","17   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Mani","Rojo largo Desgranado","Sur","700   Bs.-/qq","18   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Mani","Rojo largo en vaina","Sur","800   Bs.-/qq","24   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Manzana","Criolla","Del Valle","100   Bs.-/Arroba (@)","13   Bs.-/Libra","","20/12/2012","Santa Cruz"
"Manzana","Lanin royal","Argentina","240   Bs.-/Caja de 150U.","3   Bs.-/Unidad","","20/12/2012","Santa Cruz"
"Naranja","Criolla","Yapacaní","45   Bs.-/100 U.","12   Bs.-/25 U.","Mediano","20/12/2012","Santa Cruz"
"Oca","Amarilla","Cochabamba","50   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Grande","20/12/2012","Santa Cruz"
"Oca","Negra","Cochabamba","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","20/12/2012","Santa Cruz"
"Papa","Desiree (Holandesa)","Cochabamba","330   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","Super","20/12/2012","Santa Cruz"
"Papa","Imilla","Cochabamba","140   Bs.-/Bolsa (10@)","18   Bs.-/Arroba (@)","","20/12/2012","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","410   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Super","20/12/2012","Santa Cruz"
"Papaliza","Amarilla","Sur","45   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Mediano","20/12/2012","Santa Cruz"
"Pepino","Comun","Los Negros","25   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","20/12/2012","Santa Cruz"
"Pimenton","4 Puntas","San Isidro","50   Bs.-/Bolsa Grande","9   Bs.-/Docena","Grande","20/12/2012","Santa Cruz"
"Pollo","Criollo","Mairana","13   Bs.-/Kilo","14   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Pollo","Granja","Cruceño","14   Bs.-/Kilo","15   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Repollo","Hibrido","Los Negros","4   Bs.-/Unidad","5   Bs.-/Unidad","Grande","20/12/2012","Santa Cruz"
"Tomate","Manzana","Los Negros","30   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","20/12/2012","Santa Cruz"
"Tomate","Pera","Los Negros","25   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","20/12/2012","Santa Cruz"
"Trigo","Comun","Del Norte","70   Bs.-/Arroba (@)","6   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Trigo","Pelado o Curtido","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Vaina grande","20/12/2012","Santa Cruz"
"Yuca","Blanca","Del Norte","70   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","20/12/2012","Santa Cruz"
"Yuca","Rosada","Del Norte","70   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","","20/12/2012","Santa Cruz"
"Zanahoria","Chantenay","San Isidro","120   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","Mediano","20/12/2012","Santa Cruz"
"Zapallo","Quintalero","Los Negros","2   Bs.-/Kilo","3   Bs.-/Kilo","","20/12/2012","Santa Cruz"
"Arveja","Verde (en vaina)","Churo","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Vaina grande","19/12/2012","Santa Cruz"
"Azucar","Guabira","Del Norte","215   Bs.-/qq","5   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Azucar","San Aurelio","Del Norte","220   Bs.-/qq","5   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Azucar","Unagro","Del Norte","220   Bs.-/qq","5   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Brocoli","Bola verde","Los Negros","40   Bs.-/Canasta","3   Bs.-/Unidad","Mediano","19/12/2012","Santa Cruz"
"Cebolla","Blanca","Peru","360   Bs.-/Bolsa (8@)","50   Bs.-/Arroba (@)","Mediano","19/12/2012","Santa Cruz"
"Cebolla","Roja","Cochabamba","192   Bs.-/Bolsa (8@)","28   Bs.-/Arroba (@)","Grande","19/12/2012","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","90   Bs.-/Canasta","5   Bs.-/Unidad","Mediano","19/12/2012","Santa Cruz"
"Durazno","Amarillo","Argentina","200   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Mediano","19/12/2012","Santa Cruz"
"Durazno","Criollo","Sucre","150   Bs.-/Caja de 23 Kg","12   Bs.-/Kilo","Mediano","19/12/2012","Santa Cruz"
"Espinaca","Comun","Los Negros","140   Bs.-/Bolsa Grande","8   Bs.-/3 Libras","Hoja Mediana","19/12/2012","Santa Cruz"
"Frejol","Carioca","Descon.","300   Bs.-/qq","7   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Frejol","Mantecoso","Descon.","410   Bs.-/qq","10   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Frejol","Negro","Descon.","270   Bs.-/qq","6   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Frutilla","Sweet Charlie","Comarapa","6   Bs.-/Kilo","8   Bs.-/Kilo","Grande","19/12/2012","Santa Cruz"
"Haba","Comun (en vaina)","Los Negros","60   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Vaina grande","19/12/2012","Santa Cruz"
"Harina","de Maiz amarillo","Del Norte","78   Bs.-/qq","20   Bs.-/Arroba (@)","","19/12/2012","Santa Cruz"
"Harina","de Trigo","Argentina","185   Bs.-/qq","50   Bs.-/Arroba (@)","","19/12/2012","Santa Cruz"
"Harina","Morada","Sucre","240   Bs.-/qq","60   Bs.-/Arroba (@)","","19/12/2012","Santa Cruz"
"Huevo","Criollo","La Guardia","70   Bs.-/100 U.","75   Bs.-/100 U.","","19/12/2012","Santa Cruz"
"Huevo","de Granja","Cruceño","63   Bs.-/100 U.","68   Bs.-/100 U.","De primera","19/12/2012","Santa Cruz"
"Lechuga","Crespa","Los Negros","120   Bs.-/Canasta","3   Bs.-/Unidad","Hoja Grande","19/12/2012","Santa Cruz"
"Lechuga","Escarola","Los Negros","140   Bs.-/Canasta","5   Bs.-/Unidad","Grande","19/12/2012","Santa Cruz"
"Lechuga","Morada","Los Negros","170   Bs.-/Canasta","7   Bs.-/Unidad","Grande","19/12/2012","Santa Cruz"
"Lima","Criolla","Cruceño","70   Bs.-/100 U.","18   Bs.-/25 U.","Grande","19/12/2012","Santa Cruz"
"Limon","Amarillo","La Guardia","30   Bs.-/100 U.","8   Bs.-/25 U.","Mediano","19/12/2012","Santa Cruz"
"Limon","Criollo","La Guardia","15   Bs.-/100 U.","4   Bs.-/25 U.","Chico","19/12/2012","Santa Cruz"
"Limon","de Licuar","Yapacaní","20   Bs.-/100 U.","5   Bs.-/25 U.","Mediano","19/12/2012","Santa Cruz"
"Locoto","Cochabambino","Cochabamba","50   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Mediano","19/12/2012","Santa Cruz"
"Maiz","Blanco","Cochabamba","400   Bs.-/qq","13   Bs.-/Kilo","Grande","19/12/2012","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","10   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Maiz","Choclo","Cochabamba","170   Bs.-/100 U.","16   Bs.-/Docena","De primera","19/12/2012","Santa Cruz"
"Maiz","Duro","Del Norte","65   Bs.-/qq","4   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Maiz","Morocho (Culli)","Cochabamba","270   Bs.-/qq","4   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Mani","Overo Desgranado","Sur","620   Bs.-/qq","14   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Mani","Overo en vaina","Sur","650   Bs.-/qq","20   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Mani","Pelado","Sur","180   Bs.-/Arroba (@)","17   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Mani","Rojo largo Desgranado","Sur","700   Bs.-/qq","18   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Mani","Rojo largo en vaina","Sur","800   Bs.-/qq","24   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Manzana","Criolla","Del Valle","100   Bs.-/Arroba (@)","13   Bs.-/Libra","","19/12/2012","Santa Cruz"
"Manzana","Lanin royal","Argentina","240   Bs.-/Caja de 150U.","3   Bs.-/Unidad","","19/12/2012","Santa Cruz"
"Naranja","Criolla","Yapacaní","45   Bs.-/100 U.","12   Bs.-/25 U.","Mediano","19/12/2012","Santa Cruz"
"Oca","Amarilla","Cochabamba","50   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Grande","19/12/2012","Santa Cruz"
"Oca","Negra","Cochabamba","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","19/12/2012","Santa Cruz"
"Papa","Desiree (Holandesa)","Cochabamba","330   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","Super","19/12/2012","Santa Cruz"
"Papa","Imilla","Cochabamba","140   Bs.-/Bolsa (10@)","18   Bs.-/Arroba (@)","","19/12/2012","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","430   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Super","19/12/2012","Santa Cruz"
"Papaliza","Amarilla","Sur","45   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Mediano","19/12/2012","Santa Cruz"
"Pepino","Comun","Los Negros","25   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","19/12/2012","Santa Cruz"
"Pimenton","4 Puntas","San Isidro","50   Bs.-/Bolsa Grande","9   Bs.-/Docena","Grande","19/12/2012","Santa Cruz"
"Pollo","Criollo","Mairana","12   Bs.-/Kilo","13   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Pollo","Granja","Cruceño","14   Bs.-/Kilo","15   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Repollo","Hibrido","Los Negros","4   Bs.-/Unidad","5   Bs.-/Unidad","Grande","19/12/2012","Santa Cruz"
"Tomate","Manzana","Los Negros","30   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","19/12/2012","Santa Cruz"
"Tomate","Pera","Los Negros","25   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","19/12/2012","Santa Cruz"
"Trigo","Comun","Del Norte","70   Bs.-/Arroba (@)","6   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Trigo","Pelado o Curtido","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Vaina grande","19/12/2012","Santa Cruz"
"Yuca","Blanca","Del Norte","70   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","19/12/2012","Santa Cruz"
"Yuca","Rosada","Del Norte","70   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","","19/12/2012","Santa Cruz"
"Zanahoria","Chantenay","San Isidro","120   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","Mediano","19/12/2012","Santa Cruz"
"Zapallo","Quintalero","Los Negros","2   Bs.-/Kilo","3   Bs.-/Kilo","","19/12/2012","Santa Cruz"
"Acelga","Comun","Los Negros","5   Bs.-/Amarro","7   Bs.-/Amarro","Hoja Grande","18/12/2012","Santa Cruz"
"Achojcha","Comun","Los Negros","70   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Grande","18/12/2012","Santa Cruz"
"Arveja","Verde (en vaina)","Churo","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Vaina grande","18/12/2012","Santa Cruz"
"Azucar","Guabira","Del Norte","215   Bs.-/qq","5   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Azucar","San Aurelio","Del Norte","220   Bs.-/qq","5   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Azucar","Unagro","Del Norte","220   Bs.-/qq","5   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Brocoli","Bola verde","Los Negros","40   Bs.-/Canasta","3   Bs.-/Unidad","Mediano","18/12/2012","Santa Cruz"
"Cebolla","Blanca","Peru","360   Bs.-/Bolsa (8@)","50   Bs.-/Arroba (@)","Mediano","18/12/2012","Santa Cruz"
"Cebolla","Roja","Cochabamba","192   Bs.-/Bolsa (8@)","28   Bs.-/Arroba (@)","Grande","18/12/2012","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","90   Bs.-/Canasta","5   Bs.-/Unidad","Mediano","18/12/2012","Santa Cruz"
"Durazno","Amarillo","Argentina","200   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Mediano","18/12/2012","Santa Cruz"
"Durazno","Criollo","Sucre","150   Bs.-/Caja de 23 Kg","12   Bs.-/Kilo","Mediano","18/12/2012","Santa Cruz"
"Espinaca","Comun","Los Negros","140   Bs.-/Bolsa Grande","8   Bs.-/3 Libras","Hoja Mediana","18/12/2012","Santa Cruz"
"Frejol","Carioca","Descon.","300   Bs.-/qq","7   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Frejol","Mantecoso","Descon.","410   Bs.-/qq","10   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Frejol","Negro","Descon.","270   Bs.-/qq","6   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Frutilla","Sweet Charlie","Comarapa","6   Bs.-/Kilo","8   Bs.-/Kilo","Grande","18/12/2012","Santa Cruz"
"Haba","Comun (en vaina)","Los Negros","60   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Vaina grande","18/12/2012","Santa Cruz"
"Harina","de Maiz amarillo","Del Norte","78   Bs.-/qq","20   Bs.-/Arroba (@)","","18/12/2012","Santa Cruz"
"Harina","de Trigo","Argentina","185   Bs.-/qq","50   Bs.-/Arroba (@)","","18/12/2012","Santa Cruz"
"Harina","Morada","Sucre","240   Bs.-/qq","60   Bs.-/Arroba (@)","","18/12/2012","Santa Cruz"
"Huevo","Criollo","La Guardia","70   Bs.-/100 U.","75   Bs.-/100 U.","","18/12/2012","Santa Cruz"
"Huevo","de Granja","Cruceño","63   Bs.-/100 U.","68   Bs.-/100 U.","De primera","18/12/2012","Santa Cruz"
"Lechuga","Crespa","Los Negros","120   Bs.-/Canasta","3   Bs.-/Unidad","Hoja Grande","18/12/2012","Santa Cruz"
"Lechuga","Escarola","Los Negros","140   Bs.-/Canasta","5   Bs.-/Unidad","Grande","18/12/2012","Santa Cruz"
"Lechuga","Morada","Los Negros","170   Bs.-/Canasta","7   Bs.-/Unidad","Grande","18/12/2012","Santa Cruz"
"Lima","Criolla","Cruceño","70   Bs.-/100 U.","18   Bs.-/25 U.","Grande","18/12/2012","Santa Cruz"
"Limon","Amarillo","La Guardia","30   Bs.-/100 U.","8   Bs.-/25 U.","Mediano","18/12/2012","Santa Cruz"
"Limon","Criollo","La Guardia","15   Bs.-/100 U.","4   Bs.-/25 U.","Chico","18/12/2012","Santa Cruz"
"Limon","de Licuar","Yapacaní","20   Bs.-/100 U.","5   Bs.-/25 U.","Mediano","18/12/2012","Santa Cruz"
"Locoto","Cochabambino","Cochabamba","50   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Mediano","18/12/2012","Santa Cruz"
"Maiz","Blanco","Cochabamba","400   Bs.-/qq","13   Bs.-/Kilo","Grande","18/12/2012","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","10   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Maiz","Choclo","Cochabamba","170   Bs.-/100 U.","16   Bs.-/Docena","De primera","18/12/2012","Santa Cruz"
"Maiz","Duro","Del Norte","65   Bs.-/qq","4   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Maiz","Morocho (Culli)","Cochabamba","270   Bs.-/qq","4   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Mani","Overo Desgranado","Sur","620   Bs.-/qq","14   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Mani","Overo en vaina","Sur","650   Bs.-/qq","20   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Mani","Pelado","Sur","180   Bs.-/Arroba (@)","17   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Mani","Rojo largo Desgranado","Sur","700   Bs.-/qq","18   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Mani","Rojo largo en vaina","Sur","800   Bs.-/qq","24   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Manzana","Criolla","Del Valle","100   Bs.-/Arroba (@)","13   Bs.-/Libra","","18/12/2012","Santa Cruz"
"Manzana","Lanin royal","Argentina","240   Bs.-/Caja de 150U.","3   Bs.-/Unidad","","18/12/2012","Santa Cruz"
"Naranja","Criolla","Yapacaní","45   Bs.-/100 U.","12   Bs.-/25 U.","Mediano","18/12/2012","Santa Cruz"
"Oca","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Grande","18/12/2012","Santa Cruz"
"Oca","Negra","Cochabamba","25   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Mediano","18/12/2012","Santa Cruz"
"Papa","Desiree (Holandesa)","Cochabamba","330   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","Super","18/12/2012","Santa Cruz"
"Papa","Imilla","Cochabamba","140   Bs.-/Bolsa (10@)","18   Bs.-/Arroba (@)","","18/12/2012","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","430   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Super","18/12/2012","Santa Cruz"
"Papaliza","Amarilla","Sur","45   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Mediano","18/12/2012","Santa Cruz"
"Pepino","Comun","Los Negros","20   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Mediano","18/12/2012","Santa Cruz"
"Pimenton","4 Puntas","San Isidro","40   Bs.-/Bolsa Grande","8   Bs.-/Docena","Grande","18/12/2012","Santa Cruz"
"Pollo","Criollo","Mairana","12   Bs.-/Kilo","13   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Pollo","Granja","Cruceño","14   Bs.-/Kilo","15   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Repollo","Hibrido","Los Negros","4   Bs.-/Unidad","5   Bs.-/Unidad","Grande","18/12/2012","Santa Cruz"
"Tomate","Manzana","Los Negros","30   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","18/12/2012","Santa Cruz"
"Tomate","Pera","Los Negros","25   Bs.-/Caja de 18 Kg","2   Bs.-/Kilo","Grande","18/12/2012","Santa Cruz"
"Trigo","Comun","Del Norte","70   Bs.-/Arroba (@)","6   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Trigo","Pelado o Curtido","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Vaina grande","18/12/2012","Santa Cruz"
"Yuca","Blanca","Del Norte","70   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","18/12/2012","Santa Cruz"
"Yuca","Rosada","Del Norte","70   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","","18/12/2012","Santa Cruz"
"Zanahoria","Chantenay","San Isidro","120   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","Mediano","18/12/2012","Santa Cruz"
"Zapallo","Quintalero","Los Negros","2   Bs.-/Kilo","3   Bs.-/Kilo","","18/12/2012","Santa Cruz"
"Acelga","Comun","Los Negros","5   Bs.-/Amarro","7   Bs.-/Amarro","Hoja Grande","17/12/2012","Santa Cruz"
"Achojcha","Comun","Los Negros","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Grande","17/12/2012","Santa Cruz"
"Arveja","Verde (en vaina)","Churo","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Vaina grande","17/12/2012","Santa Cruz"
"Azucar","Guabira","Del Norte","215   Bs.-/qq","5   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Azucar","San Aurelio","Del Norte","220   Bs.-/qq","5   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Azucar","Unagro","Del Norte","220   Bs.-/qq","5   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","5   Bs.-/Unidad","Mediano","17/12/2012","Santa Cruz"
"Cebolla","Blanca","Peru","360   Bs.-/Bolsa (8@)","50   Bs.-/Arroba (@)","Mediano","17/12/2012","Santa Cruz"
"Cebolla","Roja","Cochabamba","192   Bs.-/Bolsa (8@)","28   Bs.-/Arroba (@)","Grande","17/12/2012","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","100   Bs.-/Canasta","5   Bs.-/Unidad","Mediano","17/12/2012","Santa Cruz"
"Durazno","Amarillo","Argentina","200   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Mediano","17/12/2012","Santa Cruz"
"Durazno","Criollo","Sucre","150   Bs.-/Caja de 23 Kg","12   Bs.-/Kilo","Mediano","17/12/2012","Santa Cruz"
"Espinaca","Comun","Los Negros","140   Bs.-/Bolsa Grande","8   Bs.-/3 Libras","Hoja Mediana","17/12/2012","Santa Cruz"
"Frejol","Carioca","Descon.","300   Bs.-/qq","7   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Frejol","Mantecoso","Descon.","410   Bs.-/qq","10   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Frejol","Negro","Descon.","270   Bs.-/qq","6   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Frutilla","Sweet Charlie","Comarapa","6   Bs.-/Kilo","8   Bs.-/Kilo","Grande","17/12/2012","Santa Cruz"
"Haba","Comun (en vaina)","Los Negros","60   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","Vaina grande","17/12/2012","Santa Cruz"
"Harina","de Maiz amarillo","Del Norte","78   Bs.-/qq","20   Bs.-/Arroba (@)","","17/12/2012","Santa Cruz"
"Harina","de Trigo","Argentina","185   Bs.-/qq","50   Bs.-/Arroba (@)","","17/12/2012","Santa Cruz"
"Harina","Morada","Sucre","240   Bs.-/qq","60   Bs.-/Arroba (@)","","17/12/2012","Santa Cruz"
"Huevo","Criollo","La Guardia","70   Bs.-/100 U.","75   Bs.-/100 U.","","17/12/2012","Santa Cruz"
"Huevo","de Granja","Cruceño","63   Bs.-/100 U.","68   Bs.-/100 U.","De primera","17/12/2012","Santa Cruz"
"Lechuga","Crespa","Los Negros","140   Bs.-/Canasta","4   Bs.-/Unidad","Hoja Grande","17/12/2012","Santa Cruz"
"Lechuga","Escarola","Los Negros","160   Bs.-/Canasta","6   Bs.-/Unidad","Grande","17/12/2012","Santa Cruz"
"Lechuga","Morada","Los Negros","180   Bs.-/Canasta","8   Bs.-/Unidad","Grande","17/12/2012","Santa Cruz"
"Lima","Criolla","Cruceño","70   Bs.-/100 U.","18   Bs.-/25 U.","Grande","17/12/2012","Santa Cruz"
"Limon","Amarillo","La Guardia","30   Bs.-/100 U.","8   Bs.-/25 U.","Mediano","17/12/2012","Santa Cruz"
"Limon","Criollo","La Guardia","15   Bs.-/100 U.","4   Bs.-/25 U.","Chico","17/12/2012","Santa Cruz"
"Limon","de Licuar","Yapacaní","20   Bs.-/100 U.","5   Bs.-/25 U.","Mediano","17/12/2012","Santa Cruz"
"Locoto","Cochabambino","Cochabamba","50   Bs.-/Arroba (@)","7   Bs.-/3 Libras","Mediano","17/12/2012","Santa Cruz"
"Maiz","Blanco","Cochabamba","400   Bs.-/qq","13   Bs.-/Kilo","Grande","17/12/2012","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","390   Bs.-/qq","10   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Maiz","Choclo","Cochabamba","170   Bs.-/100 U.","16   Bs.-/Docena","De primera","17/12/2012","Santa Cruz"
"Maiz","Duro","Del Norte","65   Bs.-/qq","4   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Maiz","Morocho (Culli)","Cochabamba","270   Bs.-/qq","4   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Mani","Overo Desgranado","Sur","620   Bs.-/qq","14   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Mani","Overo en vaina","Sur","650   Bs.-/qq","20   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Mani","Pelado","Sur","180   Bs.-/Arroba (@)","17   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Mani","Rojo largo Desgranado","Sur","700   Bs.-/qq","18   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Mani","Rojo largo en vaina","Sur","800   Bs.-/qq","24   Bs.-/Kilo","","17/12/2012","Santa Cruz"
"Manzana","Criolla","Del Valle","100   Bs.-/Arroba (@)","13   Bs.-/Libra","","17/12/2012","Santa Cruz"
"Manzana","Lanin royal","Argentina","240   Bs.-/Caja de 150U.","3   Bs.-/Unidad","","17/12/2012","Santa Cruz"
"Naranja","Criolla","Yapacaní","45   Bs.-/100 U.","12   Bs.-/25 U.","Mediano","17/12/2012","Santa Cruz"
"Oca","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Grande","17/12/2012","Santa Cruz"
